0 22.996
0.0198131 23.0041
0.039816 23.0022
0.049816 23.0003
0.059853 23.0186
0.079811 23.0268
0.089811 23.0249
0.099817 23.0432
0.119842 23.0515
0.129845 23.0698
0.139843 23.068
0.159884 23.0864
0.169815 23.0947
0.179813 23.1131
0.199815 23.1113
0.20987 23.1095
0.219813 23.1077
0.23981 23.0958
0.249814 23.084
0.260947 23.062
0.290944 23.0401
0.291766 23.0181
0.301983 23.0063
0.329511 22.9945
0.330462 22.9929
0.344529 22.971
0.360943 22.9492
0.369817 22.9375
0.388518 22.9359
0.400847 22.9141
0.423079 22.8924
0.426012 22.8706
0.441049 22.8389
0.45037 22.8172
0.477233 22.7956
0.490809 22.7639
0.49163 22.7323
0.521186 22.7007
0.533349 22.659
0.569184 22.6377
0.570976 22.6163
0.58613 22.6051
0.609952 22.5839
0.62066 22.5627
0.625799 22.5516
0.64221 22.5407
0.658351 22.5398
0.660286 22.5391
0.690038 22.5384
0.691858 22.5377
0.701242 22.5371
0.729528 22.5466
0.73032 22.5562
0.745404 22.576
0.783303 22.5857
0.785045 22.6156
0.800742 22.6355
0.809811 22.6453
0.820796 22.6652
0.840931 22.6751
0.849805 22.6749
0.861131 22.6849
0.879801 22.6948
0.889801 22.6947
0.903928 22.6846
0.920916 22.6947
0.929803 22.6846
0.944764 22.6745
0.968524 22.6342
0.971489 22.5838
1.02194 22.5233
1.05654 22.4731
1.06564 22.4329
1.06843 22.4029
1.08009 22.3831
1.09814 22.3634
1.10591 22.3538
1.11643 22.3543
1.12085 22.3348
1.13601 22.2647
1.18518 22.2251
1.18699 22.1956
1.21299 22.1965
1.23716 22.1773
1.25014 22.1178
1.30341 22.0684
1.3461 22.009
1.37317 22.0103
1.37517 22.0218
1.37602 22.0233
1.37684 22.035
1.3798 22.0467
1.41021 22.0889
1.41103 22.1311
1.42531 22.1632
1.44959 22.1651
1.45243 22.1671
1.46102 22.1288
1.48614 22.0501
1.50397 22.0321
1.51279 22.0344
1.52079 22.0367
1.52989 22.0392
1.54076 22.0417
1.56036 22.0139
1.56981 21.9863
1.58119 21.9486
1.60162 21.911
1.60981 21.8735
1.62095 21.8462
1.64033 21.8189
1.64981 21.8019
1.68129 21.7849
1.68981 21.7479
1.70594 21.721
1.72104 21.7144
1.72981 21.708
1.74519 21.7218
1.76098 21.7458
1.76984 21.78
1.78081 21.8243
1.79981 21.8789
1.80984 21.9335
1.82659 21.9781
1.84729 22.0328
1.85186 22.0775
1.85981 22.1323
1.8811 22.1872
1.88981 22.232
1.90443 22.2869
1.92084 22.3317
1.92981 22.3766
1.94075 22.4316
1.96075 22.4866
1.96981 22.5315
